pikir nyeleneh tuhan ku cipta anjing babi kitab haram nya babi sentuh kulit nya basah masuk haram akal ku kesana baca	neutral
malam pck kerja cocot komersial	abusive
mu gue berita bencongbencong yaelah	hate speech
tomohon rupa pusat ajar agama kristen katolik khusus doa meditasi bukit kasih buah suci indah tenang tomohoninternationalflowerfestivalnnnor	neutral
lokalisasi agama nu kalah kreatif kristen protestan indonesia kristen jawa batak dan bagai p	neutral
iklan ahok jahat bikin darah didih bangsat penuh propaganda islam radikal	abusive
pbb pandang signifikan bagus pasang presiden incumbent lawan gatot nurmantyo yusril	neutral
guys presiden blusuk an pelosok negeri jokowi dengar langsung keluh warga ecek program perintah nih video pimpin duduk rendah r	neutral
warga badui selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim sabtu sebabaduy	neutral
setan	abusive
gue celeng bikin synna emosi mancing	neutral
cebong kelojot takjil ganti presiden waras takjil amuk amuk karuanngiliran presiden hina mingkemngantipresiden ngantipresidenkacung	abusive
kampang	abusive
rezim tukang tipu hoaks anti kritik	hate speech
cebong kopi eta mahxfxfxxnharga harga beli utang xfxfxx	abusive
tokoh politik berangan perintah berani bicara kasar etika prabowo berani bilang elite goblok maksudanda sekolah oi presidenanggota dewan berani bilang menteri agama bangsat	hate speech
pikir bayi tabung padu sperma kampret onta ragu	abusive
monyet sumber hidup tuhxfxfxxa	neutral
cebong telur an berisik dasar kampret miskin xfxfxxfxfxfxxfxfxfxxf	abusive
selamat sore twit presiden jokowi pimpin rapat batas ratas istana presiden bogor rabu bahas kena cepat laksana usaha online single submissionoss poin arah simak	neutral
selesai impor alat utama sistem tahan brigade mobil mending mundur uniform resource locator	hate speech
aww good luck suka pusing bahas budaya populer	neutral
nama gatot saptono al al khaththath status sangka mufakat makar duga dukung anies sandi	hate speech
jelang pilih kepala daerah perintah kabupaten garut kebut cetak ribu elektonik kartu tanda duduk	neutral
iya indonesia hebat indonesia banjir tenaga kerja asing jokowi keren deh top banget presiden umur hidup ayo dukung jokowi solo ganti presiden	hate speech
anjinganjing orde kayak tukang ngibulkgk malu ustaz	abusive
indosat tai	abusive
maiyah aman aman masingmasing hadir maiyah prajurit aman ajar aman nyaman bahagia muhammad sapril	neutral
butuh presiden takut miskin hartahilang kuasa tahta	neutral
ayat dingajikan perintah rang bunuh penggal kafir	hate speech
komunis	neutral
saudara aji moga allah izin gus ipulmbak puti gubernur wakil gubernur jawa timur	neutral
puisi sukmawati puisi sang iblis	abusive
jijik kunyuk	hate speech
otak tara gender telanjang dasar mesum cacat	abusive
jam ih aisya nya lesbixfxfxx ioi nemakrab	hate speech
bismillah superior printing harga ecer lgnpoloskprint k lusinlgnpolos kprintk bahan rena dri fit pe sp info order pin fd wa instagram sri yono bolanet pilih kepala daerah jerseysale jersey goes to festival thumb	neutral
udik kasihan tidur	abusive
saksi tani masyarakat ulama perintah dukung program kapal manusia suriah upa ton beras ahyudin presiden act yuk simak lengkap video letshe	neutral
mesti proyek asing nasionalis pancasilaiskoq pilih asing janganjangan antek asing nih	hate speech
arti bacot	abusive
nyata tol utang jepang jokowi layak makzul turun jokowi	hate speech
akulturasi agama daerah niscaya kristen jawa jalan bareng tradisi jawa istilah kristen nusantara kristen kristen islam islam isl	neutral
ajar aji ayat cocok penis penggal kafir pahala biadab	abusive
kirim foto kontol fulln tarik video call	hate speech
sombong tau he manusia sumber bau bau kaki bau bau udel bau ketek congean korong cileuh bau kepala bau mulut bau karbit jengkol comberan bangkai	hate speech
layan kontol security meeting room for the video uniform resource locator	hate speech
anjing tai goblok idiot bangsat monyet babi fuck kont kangen goblok nniya tau kasar banget maaf	abusive
menang aniessandi usut komisi pemelihan umum dkiwalau telatdr wajarkampanyeintimidasidll	hate speech
gue tinggal beli batagor anjir ngaret	hate speech
e a k gue mute anjir	hate speech
bawang nya asing nih juragan	neutral
mampus anak langsung nongol	abusive
oum jodohnnntu pakai pelet jepang dek effektifnnhonda beat honda jazz bxexxa	neutral
peluang tokoh ubah lukman hidup allah subhanahu wa taala sesat	abusive
om jilat memek nya	hate speech
anjirnngue ecek kali kali cewek cowok tau tipu kayak video nyata asli cewek xfxfxxadnnterlepas gender enggak benar astaga xfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxadxfxfxxad moga adek gue amin	hate speech
usernniklan bego partai bego pilih bego	abusive
acak acak pahlawan siang gagal kudeta partai komunis indonesia pakai gelar pahlawan	neutral
kubu prabowo nilai negatif bijak jokowi pilih presiden uniform resource locator	hate speech
ngewe kayak	hate speech
kampang anjing	abusive
xexxcmbak meetingxexxdnnxexxckatanya tidak apa apa tadixexxdnnlha arti ajak meeting suruh diam kayak patungnnmiskom somplak xfxfxx	abusive
biaya ambil alih mayoritas saham pt fi us miliar minimum utang perban asing pegang saham mayoritas taro duit bangun smelter murni bangkit listrik biaya xexxcdeep cave mini	neutral
anies ombudsman wakil ombudsman republik indonesia yannombudsman ri ombudsman perwakixexxa	neutral
lebay duda	hate speech
presiden keluh minim publikasi asi games iii asiangames	neutral
angkat tradisi budaya rakyat banyuwangi kunci sukses bec	neutral
oh iya iya pas acara tempo wakil tim sukses aniessandi indra j piliang wkwk tukang narkoba	hate speech
cowok hobi swafoto beda nya lekong banci kaleng	abusive
salah keberserahdirian menteri agama ekspresi tuhan layan sembah	hate speech
dipungkiri rezim jokowi rezim anti islam	hate speech
cebong kampret bilang infrastruktur jalan mahal naikxfxfxxbxfxfxxxfxfxaxbd	abusive
amerika orang pindah agama kristen agama islam	neutral
nama sandirawa cundang bubar urus ecek berani urus bantu likuiditas bank indonesia rumah sakit sumber waras dan lain lain	hate speech
giat bhayangkara bina aman dan tertib masyarakat aiptu martin sembiring sambang thomas masyarakat desa labuh labo pesan aman dan tertib masyarakat anti berita hoaks isu sara benci jaga situasi aman tenaga kerja asing lapor uniform resource locator	neutral
orang orang sumbu pendek protes prabowo tolak sumbang hadap orangorang rohingya	hate speech
tolak atur perintah ganti undang undang tolak rezim otoriter atur perintah ganti undang undang pintu masuk lengser jokowi	hate speech
gagal paham kena gagal rangkul cuap gagal paham contoh kelompok kemarin presiden aman di saat	neutral
wkwk mampus jung ruby	abusive
tong presiden hina	neutral
bicara ahmad dhani monyet babi anjing	abusive
cinta buta cinta dengar lihat fakta kotor kucing coklat prof	neutral
mampus kalah lawan gue	abusive
anjir salah tag wkwk gue jennie zumi lisa wkwk	hate speech
apes beneeeer jadwal shift pagi besok off lusa shift malam sabtu badan cungkring ampuuuun zzzzzz	neutral
koruptor teroris langgar ham beratkoruptor bunuh rakyat pelanmembikin rakyat miskinbodoh hilang hak struktur sistematisrakyat gizi lapar dewan wakil rakyat sibuk korupsi	neutral
tuju pasang jokowi tuju coblos pasang	neutral
tiba tiba batal putus sikap syahrir ubah cegah tokoh partai tionghoa indonesiaxexxxexx teguh	neutral
bunga melati bunga bangkai	neutral
bubar usir yordania	hate speech
presiden sistem izin usaha integrasi terap ratas  presiden izin usaha integrasi terap	neutral
ahok orang nista agama	abusive
erti gue nikmat orang orang sengaja desak desa angkut senggol bokong doang	neutral
bacot reza urus anak istri gara gara reply galau lagixfxfxxad	abusive
gue sipit sipit mata barangkali warna beda	neutral
pasang jepret racun tikus coba perhati rumah sisa makan sera sampah cecer heran tikustikus liar tikus masuk rumah tarik bau makan non	neutral
dungu km make gelang tempat jadi perkara intimidasi langsung km libat gelang duga bentuk konspirasi	abusive
kampung nagita slavina reaksi ayu ting ting uniform resource locator	neutral
pacar tidak pernah agama muslim hindu buddha xfxfxx lucu	neutral
tragedi nyata salah satu upaya komunis prabowo	hate speech
tau jaman megawati korupsi nya jaman susilo bambang yudhoyono uniform resource locator	hate speech
pasang calon gubernur wakil gubernur unggul inews debat kandidat jawa tengah malam useruser useruser	neutral
prabowo hormat tampil orang cemburu kalah	hate speech
jokowi mundur jenderal bantai pilih presiden	hate speech
peang sayang cinta bolot sok pintar lot gue	abusive
sarap bro	hate speech
lihat salah dukung mafia koruptor nista agama gerombol banci titot laku bidik arah	abusive
ngawur nih rezim indonesia cina nih negara	hate speech
retweeted uus rusdiana ciamis asyik ciamis salah kabupaten jawa barat dukung gubernur kang presidenwakil presiden ri nyata putus ms partai adil sejahtera	neutral
beda banget adinnkalo adi mahnntuh kak lihat gue bilang brengseknnyha uniform resource locator	abusive
pantas saja partai politik anu usaha keras jegal kesah undang undang takut presiden atur perintah ganti undang undang tarik lihat presiden kasih ancam langsung diam ketok palu tok tok tok	hate speech
ah bacot dasar sok alim manusia sempurna sok alim orang	abusive
gembok akun udahgak tebar databerkali kali main datalo data gembok akunxfxfxxnsehari kali gembok akunnpayah cebong cupu	abusive
nyolu sipit iya bikin grup ber	neutral
inti pas kampanye koar henti terbit atur gubernur barumunafik km bilang kampret	abusive
kadang kemarin follow tara unfollow follow geblek manusia	abusive
situasi lintas jalan gatot subroto gedung mprdpr arah slip pantau ramai lancar	neutral
makan siang mi ayam kampus jual layan tonton bareng jojonhalah kesalipnhalahnhalahnxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxx	neutral
nyata katanyakatanya hafiz tau cebong	abusive
ngentot yu rl nya gampang sange	hate speech
jam gin ganti baju gembel rumah tanda kemanamana	hate speech
km laku patut km laku urus pribadi selxexxa	neutral
ayo penjara koruptor sumber waras	hate speech
sok peduli rohingya	hate speech
blur kampret	hate speech
cewek lelaki itunbrengsek guys brengseknberbanggalah arti laki	hate speech
rupiah anjlok ulah hidup terima kebaikanselalu isu negatif contoh isu partai komunis indonesia tax amnestiwslm	neutral
diam kampang sakit kepala	abusive
arti sala cebong pintarnna kampret gimnandari majucuma otak udang pakai gede badan doang wajar petinggi kampret pinda haluan	abusive
partai demokrasi indonesia juang mega bangkit komunis	hate speech
sadar cacat hasil kerja tim besok dday time to sleep guys	neutral
babi sialll	hate speech
income negara sektor bagus arti negara uang jokowi hutang bangkit ekonomi bangsa paksa hutang pasu bagus simple 	neutral
bilang kristen wudhu	neutral
xexxcnyetir orang mobil gerak idiotxexxdnnwindy kesal yoga peka kondisi perut diam tatap	hate speech
congor persis congor ontaxfxfxxabxfxfxxxfxfxxxfxfxx	abusive
babi anjing mampus kalah jatuh miskin deh bekas sah	abusive
presiden uefa dukung hadap usir gianluigi buffon michael oliver	neutral
dewan wakil rakyat as a service	neutral
warga jawa tengah lupa gantigubernur sudirman ida 	neutral
lupa gereja bom minggu takut pilih ibadah	neutral
latih ribet kang bacot mulu kerja xfxfxx	abusive
moestopo dulunya kuliah rusia pulang huru hara partai komunis indonesia agama nama salah	neutral
salam ustaznak tanyaapakah hukum bab jual beli beli jual akad jual beli	neutral
mending jokowi mundur uniform resource locator	hate speech
thomasubercup rexy tai	abusive
katakata bodoh dungu idiot teknis acu orang nilai intelligence quotient psikologi	neutral
kena beking tarik solusi berantas nelayan asing tenggelam nelayan kalah singkir usaha	neutral
oi manusia homo nih	hate speech
gembel fatwa tabi	hate speech
abg sange telanjang masturbasi xfxfxxa nnbokepindo cumtribute engas memek becek bugil ahok bokep barat cewek seksi pasuxexxa	hate speech
xexxamatanya pejam tunggu tampar terima tampar buah suara asing orang lakilaki masuk pendengarannyanxexxaxexxaeeeeeh ngapainnnxexxaarra buka	neutral
mundur jokowi	hate speech
partai sompret bubar pilih	abusive
queen coba memek	hate speech
prediksi polandnkamis nas kop kepala ekor nd nd ncbn ncm shio ayam monyetntwin nbbfs uniform resource locator	neutral
salah janji jokowi tuntut paham cebong	abusive
kom menteri hukum dan hak asasi manusia kena md hak imunitas debat undang undang pilih kepala daerah ketok palu presiden atur perintah ganti undang undang md presiden tanda tangan	neutral
merek yahudiisraelus saham owner saham istilah support	neutral
ajar sumber kitab weda beda tafsir dasar percaya percaya brahman atman karma reinkarnasi moksa nkl ritual raya sembahyang	neutral
bilang baca bilang seru alah kirim kampang	abusive
negara perang orang orang munafik syiah komunis kuasa	neutral
bom pelukmasa xfxfxxdxfxfxxdxfxfxxdxfxfxxdxfxfxxd	neutral
cowok berengsek	abusive
turun jokowi rezim korban ahok	hate speech
driver ojek temu keluarga orang pesan ojek langsung tabrak bacot olah tukang ojek hina banget	abusive
gue gue doang bangkai sinyal ganti telkomsel orang miskin	abusive
rezim bijak protes nya kuasa pura pura dengar paham kritisi a	neutral
wkwk najis gue pilih oke lihat kali	hate speech
jabar mudah tingkat ekonomi masyarakat congratulations geopark ciletuh selamat	neutral
pnh kerja asing manfaat terap sekolah dominan arasen	neutral
resmi izin program studi si islam nusantara satusatunya program studi si konsentrasi islam nusantara indonesia	neutral
pilih nih calon presiden	hate speech
negara ekonomi surat pemberitahuan tahun republik rakyat cina us jepang utang sewot ri utang berani utang arti negara percaya kelola	neutral
beda paham kulititangkap cina	hate speech
arti cebong wkwk dasar iqsekolem	abusive
sukses bajing	abusive
beda institutionalized religion agama diarusutamakan kultus kontrol agama arus utama islam majelis ulama indonesia jaga sesat	neutral
sehat jalan jalan aktif lo tebar presiden ri manggung kandang bosan ketemu fadli zon	hate speech
jokowi citra pilih presiden perkara harga saham mahal point prinsip pakat dan lain lain urus pilih presiden metode kerja rezim jokowi	hate speech
arah baru indonesia indonesia kuat dunia bidang ekonomi teknologi militer bidang minimal indonesia peringkat dunia mari dukung presiden ri	neutral
ngewe cepat desah doang ngewe knalpot kendara	hate speech
nasib cebong mimpi orang otak berak kayak	abusive
dasar cebong hihnxfxfxxabxfxfxxa	hate speech
freeport indonesia kayak raya manfaat asing kaya	neutral
